Station Code,Area Type,Year,Month,Solar Radiation,ETo,PET,Sunshine (Hours),Wind Speed (m/s),Cloud Coverage (Octs),Humidity (percent),Total Rainfall (mm),Temperature (Deg.Cel)
10408,100,2000,12,157.0166667,22.23333333,24.43666667,8.62,0.39,0.71,73.87,0,27.06
10408,100,2001,1,154.59,21.57666667,23.71,7.75,0.65,0.65,73.06,0,24.15
10408,100,2001,2,143.6766667,23.97,26.33333333,6.43,0.46,1,70.86,0,27.78
10408,100,2001,3,217.0866667,41.36333333,45.44666667,8.68,0.74,1.19,61.84,0,31.9
10408,100,2001,4,224.8833333,49.61333333,54.52,8.21,1.43,2.73,67.83,22,33.96
10408,100,2001,5,229.7166667,49.66333333,54.57333333,7.37,1.05,4.06,78.58,217,32.32
10408,100,2001,6,191.82,43.19666667,47.45333333,5.28,1.36,5.73,84.27,299,32.16
10408,100,2001,7,205.5366667,46.54666667,51.14,5.8,1.29,5.94,83.45,185,32.66
10408,100,2001,8,200.2766667,44.87666667,49.31666667,5.92,0.73,5.23,83.16,115,33.2
10408,100,2001,9,159.2966667,34.99,38.44333333,4.7,0.47,5.13,86.27,344,32.41
10408,100,2001,10,159.3233333,32.35666667,35.55333333,5.97,0.45,4,85.84,203,31.79
10408,100,2001,11,132.6066667,23.50333333,25.84333333,5.92,0.3,2.1,82.07,8,29.78
10408,100,2001,12,139.1933333,19.90333333,21.87,7.05,0.38,0.9,82.32,0,25.93
10408,100,2002,1,133.0733333,19.84,21.8,5.95,0.4,1.42,78.65,0,25.36
10408,100,2002,2,163.9666667,27.31333333,30.00666667,8.12,0.68,0.96,69.04,0,28.15
10408,100,2002,3,212.71,40.68333333,44.71,8.4,0.8,1.77,66.81,5,31.2
10408,100,2002,4,210.5366667,44.20666667,48.57,7.28,1.57,4.27,78.97,284,31.18
10408,100,2002,5,219.1766667,47.38666667,52.07,6.74,1.28,4.39,81.26,123,31.73
10408,100,2002,6,175.83,39.33333333,43.23666667,4.27,1.03,6.47,87.5,254,31.99
10408,100,2002,7,144.7733333,32.94333333,36.20333333,2.11,0.68,6.97,90.23,476,31.37
10408,100,2002,8,200.0933333,43.98333333,48.32,5.93,0.84,6.03,86.52,496,32.14
10408,100,2002,9,179.0866667,38.87,42.70666667,5.96,0.66,5.1,87.4,326,32.69
10408,100,2002,10,191.24,37.34666667,41.03,8.22,0.24,2.65,83.74,27,32.22
10408,100,2002,11,148.8833333,25.29,27.8,7.31,0.34,2.1,79.53,20,30.02
10408,100,2002,12,115.84,17.65666667,19.40333333,4.97,0.25,1.19,82,0,25.25
10408,100,2003,1,128.6133333,17.76,19.50333333,5.55,0.71,0.97,83.04,4,21.29
10408,100,2003,2,166.33,26.51333333,29.13333333,8.28,0.48,1.54,75.38,53,26.87
10408,100,2003,3,207.78,38.60333333,42.42333333,8.06,0.91,2.1,71.82,72,29.02
10408,100,2003,4,219.22,46.68333333,51.31,7.85,1.14,3.6,77.43,113,33.2
10408,100,2003,5,230.7533333,50.93666667,55.96666667,7.44,1.26,4.58,77.33,214,33.29
10408,100,2003,6,175.67,39.72,43.66,4.26,1.42,6.13,84.98,364,31.79
10408,100,2003,7,205.68,47.16666667,51.83,5.81,1.17,5.84,82.6,219,32.96
10408,100,2003,8,210.81,46.75666667,51.38,6.57,0.75,5.32,83.26,220,33.05
10408,100,2003,9,166.8866667,36.45666667,40.07,5.16,0.66,5.5,86.52,156,32.42
10408,100,2003,10,145.3233333,29.77666667,32.73666667,4.88,0.53,5,86.64,264,30.75
10408,100,2003,11,163.16,26.6,29.24666667,8.51,0.18,0.77,77.31,0,29.93
10408,100,2003,12,142.4033333,21.04,23.11666667,7.33,0.52,1.61,77.87,13,26.34
10408,100,2004,1,129.3966667,18.38,20.2,5.58,0.68,2.68,84.39,0,21.88
10408,100,2004,2,172.4466667,28.16666667,30.95,8.28,0.49,0.59,69.95,0,27.89
10408,100,2004,3,216.67,43.68666667,48.01,8.6,1.07,1.71,71.98,45,32.1
10408,100,2004,4,195.8666667,42.54666667,46.77,6.3,1.48,4.67,79,90,32.14
10408,100,2004,5,226.78,52.54666667,57.73666667,7.19,1.33,3.81,73.92,137,35
10408,100,2004,6,182.6933333,40.73333333,44.77,4.7,0.92,5.7,84.47,638,32.51
10408,100,2004,7,172.54,38.88333333,42.73333333,3.81,1.3,6.26,86.45,529,31.55
10408,100,2004,8,206.36,46.26,50.84333333,6.31,1.12,5.61,83.06,261,33.01
10408,100,2004,9,129.5533333,29.26333333,32.15,2.72,1.26,6.2,87.84,206,31.06
10408,100,2004,10,170.75,32.87333333,36.12,6.83,0.43,3.16,83.42,251,30.78
10408,100,2004,11,157.4833333,25.86666667,28.41666667,8.05,0.31,0.7,76.83,0,29.67
10408,100,2004,12,140.61,20.92666667,23.00666667,7.17,0.46,0.68,77.76,0,26.84
10408,100,2005,1,128.56,19.12,21.02333333,5.57,0.55,1.94,78.73,5,24.21
10408,100,2005,2,166.2533333,29.66,32.58666667,8.29,1.03,1.11,68.28,9,28.12
10408,100,2005,3,191.4533333,38.86666667,42.7,6.99,1.23,2.68,73.09,58,31.04
10408,100,2005,4,217.6566667,47.70333333,52.43,7.75,1.45,2.87,72.97,72,33.42
10408,100,2005,5,216.0066667,48.74666667,53.58,6.55,1.71,4.35,76.17,138,32.75
10408,100,2005,6,185.8666667,44.73,49.14666667,4.9,1.64,4.9,78.45,130,34.12
10408,100,2005,7,176.6466667,40.78333333,44.81333333,4.05,1.23,5.77,84.37,471,31.95
10408,100,2005,8,168.3866667,38.62666667,42.45666667,3.96,1.01,5.87,85.45,328,32.7
10408,100,2005,9,171.3333333,38.36333333,42.16666667,5.46,0.8,4.83,82.96,356,33.51
10408,100,2005,10,143.2666667,28.84666667,31.71,4.77,0.74,4.65,84.81,523,30.11
10408,100,2005,11,154.4166667,25.93333333,28.50333333,7.72,0.44,1.33,79.55,0,29.29
10408,100,2005,12,157.12,22.54,24.76666667,8.62,0.44,0.84,74.91,1,27.24
10408,100,2006,1,130.7766667,19.59333333,21.51666667,5.72,0.59,1,80.39,0,24.18
10408,100,2006,2,126.54,24.10666667,26.49666667,5,0.49,0.71,75.51,0,30.1
10408,100,2006,3,221.6466667,42.46666667,46.67333333,8.97,0.69,1.26,61.94,12,32.3
10408,100,2006,4,199.2733333,43.37,47.66333333,6.53,1.35,3.6,75.73,143,32.52
10408,100,2006,5,218.3133333,48.91666667,53.75666667,6.68,1.27,4.26,76.85,193,33.67
10408,100,2006,6,168.6466667,39.37333333,43.25666667,3.82,1.28,6,83.41,184,33.08
10408,100,2006,7,196,45.49666667,50,5.22,1.46,5.71,82.7,192,33.26
10408,100,2006,8,195.8033333,44.94333333,49.39666667,5.65,1.24,5.23,81.56,138,33.49
10408,100,2006,9,162.8133333,35.84333333,39.39333333,4.88,1,5.17,83.83,174,32.59
10408,100,2006,10,167.67,33.59333333,36.92333333,6.53,0.35,2.32,80.76,69,32.71
10408,100,2006,11,128.9833333,22.19666667,24.39,5.63,0.26,2.6,77.49,1,29.4
10408,100,2006,12,115.41,17.83333333,19.61,4.94,0.24,0.29,76.06,0,26.9
10408,100,2007,1,106.99,16.3,17.90333333,3.72,0.28,1,76.8,0,24.25
10408,100,2007,2,123.3166667,21.21333333,23.32333333,4.64,0.44,2.32,77.68,18,25.89
10408,100,2007,3,208.2633333,38.29333333,42.08,8.05,0.57,1.1,66.43,25,30.21
10408,100,2007,4,196.4766667,43.82333333,48.15666667,6.38,1.38,3.43,73.31,28,32.93
10408,100,2007,5,235.8733333,54.00666667,59.33666667,7.75,1.06,3.13,71.7,92,35.61
10408,100,2007,6,178.17,40.77666667,44.81,4.42,1.14,5.9,84.07,732,32.43
10408,100,2007,7,163.4766667,38.03666667,41.79,3.25,1.12,6.52,85.04,320,32.21
10408,100,2007,8,177.07,40.49666667,44.50666667,4.48,0.83,5.35,83.01,256,32.93
10408,100,2007,9,145.3833333,32.88333333,36.14,3.75,0.75,5.17,83.41,302,32.58
10408,100,2007,10,159.56,32.08333333,35.25666667,5.94,0.48,3.19,81.57,131,32.02
10408,100,2007,11,151.5833333,25.89333333,28.44666667,7.53,0.32,1.3,76.56,15,30.62
10408,100,2007,12,113.4066667,17.22333333,18.93,4.77,0.26,0.42,77.16,0,26.1
10408,100,2008,1,101.7633333,16.34333333,17.95333333,3.33,0.46,1.84,80.04,27,23.98
10408,100,2008,2,138.71,22.56666667,24.79333333,5.56,0.46,0.86,72.48,0,25.91
10408,100,2008,3,163.8533333,34.27666667,37.65666667,5.02,0.88,2.29,74.21,22,31
10408,100,2008,4,211.3733333,47.26333333,51.94,7.29,1.27,2.37,71.84,20,33.99
10408,100,2008,5,225.7,51.28,56.34,7.12,1.21,3.71,74.62,213,34.45
10408,100,2008,6,164.1066667,37.83666667,41.57,3.54,1.19,6.03,84.49,393,32.11
10408,100,2008,7,164.8,37.61666667,41.31,3.34,0.79,6.35,85.83,474,31.78
10408,100,2008,8,168.4033333,38.09,41.86,3.98,0.8,6.1,85.07,374,32.21
10408,100,2008,9,168.6466667,37.56,41.26333333,5.34,0.82,4.9,82.5,109,33.15
10408,100,2008,10,173.7333333,34.5,37.91,6.99,0.52,2.94,82.23,159,31.93
10408,100,2008,11,164.8266667,26.69666667,29.34,8.69,0.17,0.8,75.28,0,30.32
10408,100,2008,12,103.8566667,16.84666667,18.51,3.92,0.25,2.29,83.22,0,25.65
10408,100,2009,1,114.7033333,18.89666667,20.77666667,4.39,1.04,0.87,81.55,0,24.78
10408,100,2009,2,170.43,31.36333333,34.46666667,8.66,1.43,0.36,65.82,3,29.2
10408,100,2009,3,187.74,39.86,43.79666667,6.73,1.33,1.71,64.55,3,31.72
10408,100,2009,4,210.7033333,48.86666667,53.70333333,7.29,1.65,2.23,69.87,49,34.51
10408,100,2009,5,201.9766667,46.56,51.16333333,5.69,1.64,3.77,77.81,205,33.07
10408,100,2009,6,197.1833333,46.05,50.60666667,5.61,1.22,4.73,78.33,128,34.57
10408,100,2009,7,194.6233333,45.70333333,50.2,5.14,1.57,5.97,81.71,194,33.58
10408,100,2009,8,153.0633333,35.63333333,39.16,3.02,1.4,6.19,85.52,570,32.2
10408,100,2009,9,166.01,38.9,42.76,5.12,1.76,4.7,82.27,169,33.32
10408,100,2009,10,178.3166667,36.98333333,40.64333333,7.31,1.28,3,79.48,89,32.72
10408,100,2009,11,144.4033333,26.35666667,28.96333333,6.91,0.82,1.57,74.73,0,30.31
10408,100,2009,12,116.01,18.24,20.04666667,5,0.74,1,79.1,0,25.6
10408,100,2010,1,124.29,19.98666667,21.96333333,5.17,1.56,1.48,80.03,0,22.85
10408,100,2010,2,149.3466667,27.51333333,30.23666667,6.94,1.14,1.14,66.11,0,28.5
10408,100,2010,3,189.2833333,43.68333333,48.00666667,6.84,1.76,1.39,64,0,33.5
10408,100,2010,4,177.8566667,43.32,47.61333333,5.17,1.94,3.3,75.43,29,34.35
10408,100,2010,5,216.75,51.33,56.40333333,6.59,1.7,4.39,74.32,185,34.32
10408,100,2010,6,168.8233333,39.83333333,43.77666667,3.83,1.48,6.27,82.9,286,33.22
10408,100,2010,7,194.6233333,45.66333333,50.18333333,5.14,1.41,5.81,81.61,92,33.54
10408,100,2010,8,184.19,42.65,46.86333333,4.93,1.25,5.87,82.48,225,33.27
10408,100,2010,9,169.7633333,38.02666667,41.78,5.36,1.32,5.47,83.97,244,32.9
10408,100,2010,10,166.2,35.08333333,38.55,6.41,1.26,3.58,81.32,190,32.77
10408,100,2010,11,146.23,27.32,30.02666667,7.04,0.91,1.6,74.57,3,30.68
10408,100,2010,12,124.5,20.49333333,22.50666667,5.75,0.96,1.55,74.58,20,26.46
10408,100,2011,1,110.2533333,17.34,19.04666667,4,1.04,1.45,79.71,1,22.25
10408,100,2011,2,151.8733333,28.26666667,31.06666667,7.12,1.41,0.89,68.46,0,28.29
10408,100,2011,3,197.0766667,41.88,46.01666667,7.37,1.47,2.32,66.65,7,31.61
10408,100,2011,4,216.3666667,47.34666667,52.04666667,7.65,1.4,3.37,71.47,145,33.14
10408,100,2011,5,221.0666667,49.17666667,54.04666667,6.85,1.47,4.55,77.87,194,32.97
10408,100,2011,6,183.8033333,43.09333333,47.36,4.77,1.62,5.73,81.5,193,33.33
10408,100,2011,7,184.9066667,42.82666667,47.06,4.55,1.39,5.9,82.55,175,32.89
10408,100,2011,8,173.3333333,39.51,43.41666667,4.28,1.51,6.26,85.74,606,32.09
10408,100,2011,9,178.79,40.11,44.07,5.95,1.5,5.13,83.97,389,32.88
10408,100,2011,10,183.78,38.93666667,42.79,7.65,0.99,1.84,77.58,0,33.82
10408,100,2011,11,136.9266667,24.8,27.24333333,6.27,0.79,0.67,75.83,11,29.92
10408,100,2011,12,102.5766667,17.42,19.14666667,3.8,0.94,1.81,81.9,0,24.44
10408,100,2012,1,105.5966667,19.39666667,21.31,3.57,1.33,2.1,74.35,19,23.95
10408,100,2012,2,161.18,30.55666667,33.57666667,7.38,1.5,0.66,63.59,0,28.06
10408,100,2012,3,200.24,45.14333333,49.60666667,7.49,1.78,0.48,60.35,0,32.6
10408,100,2012,4,213.81,49.08666667,53.93666667,7.44,1.75,3.27,70.63,74,33.43
10408,100,2012,5,217.9966667,52.42,57.6,6.65,1.68,3.81,71.35,94,35.16
10408,100,2012,6,149.51,37.50333333,41.19666667,2.62,1.77,6.2,80.67,147,33.44
10408,100,2012,7,168.7033333,39.87,43.81333333,3.57,1.53,6.65,83.65,186,32.86
10408,100,2012,8,181.3466667,42.20666667,46.38,4.78,1.39,6.03,82.32,164,33.27
10408,100,2012,9,149.9233333,34.95666667,38.41333333,4.08,1.45,6.17,83.2,345,33.02
10408,100,2012,10,183.5166667,37.71,41.44666667,7.75,1.23,3,78.97,74,32.56
10408,100,2012,11,142.63,25.59666667,28.12333333,6.84,0.98,1.9,74.53,36,29.27
10408,100,2012,12,86.25666667,14.86666667,16.33333333,2.36,1.05,2.13,84.65,1,23.06
10408,100,2013,1,115.5733333,19.37666667,21.30333333,4.41,1.25,0.94,76.45,0,23.65
10408,100,2013,2,155.25,29.23333333,32.12333333,7.37,1.35,1.32,67.29,22,28.57
10408,100,2013,3,196.6233333,43.96666667,48.3,7.31,1.62,1,63.35,3,32.88
10408,100,2013,4,219.24,44.06333333,48.42666667,7.83,0,2.87,66.6,0,34.47
10408,100,2013,5,159.32,37.73333333,41.46333333,3.09,1.59,6.32,81.26,152,32.01
10408,100,2013,6,185.29,44.23,48.60333333,4.87,1.35,5.4,79.13,204,34.48
10408,100,2013,7,178.6866667,42.69333333,46.91333333,4.17,1.58,5.97,81.42,283,33.33
10408,100,2013,8,154.73,36.28333333,39.88,3.12,1.51,6.1,85.55,256,32.28
10408,100,2013,9,161.7566667,37.31,40.99666667,4.83,1.19,5.23,81.37,99,33.64
10408,100,2013,10,144.51,31.13,34.19333333,4.82,1.23,4.52,82.77,200,31.4
10408,100,2013,11,157.76,27.73,30.47333333,8.05,0.79,0.9,73.63,0,30.73
10408,100,2013,12,105.4166667,18.19333333,20.00666667,4.05,0.85,1.26,78.52,0,25.96
10408,100,2014,1,101.5866667,17.56333333,19.29,3.27,1.21,1.97,82.26,0,23.13
10408,100,2014,2,128.6266667,24.06,26.44666667,5.17,1.44,1.75,72.04,46,25.81
10408,100,2014,3,202.5166667,43.95666667,48.30333333,7.66,1.66,1.58,62.81,8,31.45
10408,100,2014,4,224.28,52.74333333,57.95666667,8.17,1.55,1.83,62,43,35.51
10408,100,2014,5,196.1533333,48.02,52.77333333,5.34,1.55,3.94,72.45,196,35.13
10408,100,2014,6,140.5333333,34.17,37.54666667,2.06,1.33,6.07,83.57,585,33.13
10408,100,2014,7,172.2,40.93666667,44.99333333,3.78,1.6,6.55,83.42,211,33.15
10408,100,2014,8,151.9333333,35.88666667,39.42666667,2.95,1.25,6.9,85.03,226,32.84
10408,100,2014,9,150.1933333,33.99666667,37.37333333,4.02,1.11,5.9,85.13,329,32.37
10408,100,2014,10,176.8766667,36.81666667,40.46333333,7.14,1.02,2.65,79.16,64,32.77
10408,100,2014,11,130.9766667,24.53333333,26.97,5.68,0.6,0.63,73.67,0,30.88
10408,100,2014,12,100.71,17.1,18.78666667,3.65,1.05,2.13,83,0,25.03
10408,100,2015,1,113.8566667,19.38666667,21.30333333,4.31,1.26,2.45,79.68,12,24.16
10408,100,2015,2,126.23,23.94666667,26.30333333,5.03,1.25,1.89,74,72,27.85
10408,100,2015,3,200.8266667,40.67666667,44.7,7.59,1.27,1.9,67.81,21,31.26
10408,100,2015,4,169.82,37.77,41.52,4.66,1.27,5.23,76.07,202,31.89
10408,100,2015,5,173.76,41.01333333,45.05666667,3.97,1.25,5.06,76.55,220,33.65
10408,100,2015,6,162.44,38.74,42.55666667,3.43,1.29,6.1,82.13,310,33.22
10408,100,2015,7,164.5633333,38.58333333,42.40333333,3.31,1.25,6.74,83.74,213,32.89
10408,100,2015,8,145.0933333,34.11,37.47,2.52,1.23,6.68,85.61,293,32.56
10408,100,2015,9,164.4733333,37.59,41.3,5.05,1.19,4.67,81.57,198,33.47
10408,100,2015,10,184.0933333,38.58,42.40333333,7.66,1.09,2.81,78.19,40,33.38
10408,100,2015,11,146.6633333,27.50666667,30.22,7.09,0.99,1.3,75.57,0,31.2
10408,100,2015,12,96.71666667,17.30666667,19.02,3.3,0.98,1.71,77.65,0,25.71
10408,100,2016,1,97.83,17.52333333,19.25,2.95,1.04,1.42,77.65,15,24.43
10408,100,2016,2,126.9533333,25.41,27.92,4.6,1.11,1.17,72,0,29.07
10408,100,2016,3,173.9766667,38.29,42.07,5.76,1.19,1.77,66.94,2,32.51
10408,100,2016,4,185.2933333,45.90333333,50.44666667,5.61,1.45,2.83,70.73,28,35.57
10408,100,2016,5,170.11,40.15333333,44.14,3.74,1.35,5,77.48,251,33.23
10408,100,2016,6,180.21,42.68,46.89666667,4.55,1.18,4.9,78.77,84,33.82
10408,100,2016,7,152.6166667,35.8,39.35,2.59,1.24,6.71,86.32,327,32.31
10408,100,2016,8,190.03,44.65666667,49.07666667,5.31,1.53,5.32,80.94,132,33.74
10408,100,2016,9,153.3533333,34.75333333,38.2,4.32,1.17,5.63,85.47,135,32.87
10408,100,2016,10,171.2566667,36.15333333,39.73,6.84,1.06,3.16,82.13,107,33.02
10408,100,2016,11,148.7366667,27.94,30.71,7.32,1.09,1.2,74.53,0,30.88
10408,100,2016,12,115.8033333,20.48,22.50333333,4.98,1.09,0.58,78.9,0,27.65
10408,100,2017,1,128.62,21.61666667,23.76,5.55,1.09,0.81,74.29,0,25.88
10408,100,2017,2,146.14,27.36666667,30.07333333,6.61,1.15,0.57,68.36,0,28.71
10408,100,2017,3,170.56,34.58333333,38.00666667,5.56,1.19,3.61,70.77,99,29.15
10408,100,2017,4,171.3133333,38.92,42.78,4.76,1.34,4.83,75.83,164,32.05
10408,100,2017,5,187.1933333,43.56666667,47.88,4.79,1.22,4.77,76.87,386,33.59
10408,100,2017,6,164.93,39.26,43.14,3.59,1.24,6,81.3,242,33.15
10408,100,2017,7,157.72,36.90666667,40.55333333,2.9,1.3,6.81,85.52,504,31.86
10408,100,2017,8,172.89,40.08666667,44.04,4.25,1.15,6.26,83.61,252,32.92
10408,100,2017,9,148.0333333,34.37666667,37.77666667,3.9,1.16,5.83,84.37,259,33.32
10408,100,2017,10,154.6833333,32.88,36.12333333,5.54,1.07,4.19,83.97,239,31.75
10408,100,2017,11,144.3833333,27.08666667,29.76666667,6.84,0.91,1.4,75.4,3,30.23
10408,100,2017,12,119.9866667,20.37333333,22.38333333,5.34,1.01,1.81,80.23,15,26.8
10408,100,2018,1,119.97,18.14333333,19.93666667,4.82,1.06,0.71,80.77,0,22
10408,100,2018,2,147.02,27.17,29.85666667,6.68,1.05,1.04,69.29,35,28.31
10408,100,2018,3,195.6433333,40.95,44.99333333,7.27,1.22,1.55,67.13,28,32.12
10408,100,2018,4,197.2933333,42.78,47.00666667,6.44,1.29,3.77,74.67,128,31.81
10408,100,2018,5,193.9333333,42.8,47.02333333,5.2,1.22,4.74,79.55,371,31.57
10408,100,2018,6,168.0733333,39.76,43.69666667,3.79,1.2,5.53,80.97,255,33.39
10408,100,2018,7,176.4333333,41.38,45.46,4.03,1.29,6.55,83.35,406,32.92
10408,100,2018,8,185.5266667,42.96333333,47.19666667,5.03,1.12,6,81.42,177,33.31
10408,100,2018,9,179.75,40.76666667,44.78333333,6.06,1.17,5.2,80.9,162,33.64
10408,100,2018,10,171.83,35.7,39.22333333,6.78,1.12,2.65,77.42,70,31.66
10408,100,2018,11,147.2833333,27.36333333,30.08333333,7.14,0.97,1.03,71.77,0,30.43
10408,100,2018,12,127.8766667,21.45,23.57,6.05,1.06,1.55,72.39,18,26.45
10408,100,2019,1,147.87,27.51,30.22333333,7.19,2,0.55,68.68,0,26.68
10408,100,2019,2,147.7633333,30.22,33.2,6.8,2.38,1.68,69.04,26,27.74
10408,100,2019,3,201.5833333,47.00666667,51.66666667,7.62,2.37,2.16,61.94,13,31.12
10408,100,2019,4,184.4233333,44.05,48.40666667,5.58,2.3,3.87,73.47,55,32.51
10408,100,2019,5,198.2066667,48.91666667,53.74666667,5.46,2.56,4.52,75.87,158,33.78
10408,100,2019,6,164.7333333,41.18,45.24333333,3.58,2.41,5.2,80.53,348,33.64
10408,100,2019,7,165.5733333,40.46333333,44.47,3.37,2.36,6.48,83.23,451,32.71
10408,100,2019,8,188.25,46.11666667,50.69,5.18,2.46,5.77,81.23,132,33.9
10408,100,2019,9,145.09,34.56,37.98666667,3.68,2.23,6.13,85.33,160,32.39
10408,100,2019,10,156.2133333,34.02666667,37.38666667,5.65,2.09,3.77,83.65,287,31.44
10408,100,2019,11,146.9633333,28.41,31.22,7.12,1.67,1.33,80.87,2,30.74
10408,100,2019,12,115.11,19.31666667,21.23,4.9,1.63,2.58,82.65,1,24.84
10408,100,2020,1,113.9366667,18.87666667,20.74,4.32,1.96,4.48,84.94,14,23.57
10408,100,2020,2,141.9733333,27.25333333,29.94666667,5.89,2.06,4,74.21,2,26.78
10408,100,2020,3,194.5333333,43.22666667,47.5,7.06,2.07,4.13,65.74,29,30.73
10408,100,2020,4,192.7133333,45.41333333,49.91,6.13,2.37,5.13,71,109,32.24
10408,100,2020,5,182.45,42.72333333,46.95333333,4.49,2.37,6.1,80.32,478,32.09
10408,100,2020,6,161.45,39.34,43.22333333,3.37,2.36,6.77,83.9,436,33.38
10408,100,2020,7,146.4666667,36.46,40.05333333,2.22,2.38,7.16,85.06,485,32.42
10408,100,2020,8,181.0833333,45.10666667,49.56666667,4.76,2.73,6.71,80.77,166,33.65
10408,100,2020,9,139.4,33.67666667,37.01666667,3.36,2.5,6.9,85.83,239,32.68
10408,100,2020,10,162.7,37.35333333,41.05666667,6.2,2.22,4.94,82.03,157,33.01
10408,100,2020,11,154.5066667,32.82666667,36.07,7.8,2.25,2.1,70.07,0,30.57
10408,100,2020,12,110.0433333,19.98,21.95333333,4.48,1.95,3.42,79.35,0,24.87
10408,100,2021,1,118.7633333,21.49666667,23.63,4.76,2.43,4.39,79,0,23.79
10408,100,2021,2,153.33,33.76666667,37.1,7.25,2.48,2.11,63.82,0,29.1
10408,100,2021,3,186.8833333,47.68,52.38666667,6.65,2.67,3.52,61.55,6,32.74
10408,100,2021,4,217.0866667,55.88666667,61.41,7.69,2.72,5.27,63.6,24,34.96
10408,100,2021,5,213.6466667,50.49,55.49,6.4,2.46,6.55,76.68,274,33.32
10408,100,2021,6,181.3133333,42.98333333,47.23333333,4.62,2.59,6.9,83.37,391,32.72
10408,100,2021,7,175.46,43.53333333,47.83333333,3.97,2.82,6.87,82.23,278,33.13
10408,100,2021,8,162.9066667,39.11666667,42.98666667,3.63,2.47,7.1,84.87,412,32.99
10408,100,2021,9,169.61,42.02,46.16666667,5.34,2.62,5.83,79.07,117,33.7
10408,100,2021,10,171.17,40.26333333,44.25666667,6.75,2.55,3.74,77.65,93,33.27
10408,100,2021,11,151.1733333,30.41,33.42333333,7.47,1.88,1.5,72.17,0,30.07
10408,100,2021,12,126.0233333,25.43333333,27.95666667,5.88,2.37,1.9,72.81,1,26.75
10408,100,2022,1,92.02333333,20.09,22.08666667,2.48,2.7,3.35,78.06,17,23.47
10408,100,2022,2,130.8666667,26.68,29.31333333,5.31,2.24,2.39,70.68,40,25.51
10408,100,2022,3,200.2833333,48.94666667,53.77666667,7.61,2.65,1.61,63.19,0,33.3
10408,100,2022,4,162.05,41.19,45.28333333,4.14,2.62,5.43,77.8,57,33.45
10408,100,2022,5,177.5966667,43.89333333,48.23333333,4.2,2.65,6.58,77.77,271,32.85
10408,100,2022,6,134.3366667,35.42333333,38.93,1.67,2.97,7.07,82.37,331,32.53
10408,100,2022,7,210,52.64333333,57.85,6.07,2.82,5.35,77.16,212,34.15
10408,100,2022,8,197.2333333,49.35666667,54.23,5.73,2.77,5.84,77.74,131,33.82
10408,100,2022,9,151.6166667,35.78333333,39.33666667,4.17,2.33,5.93,84.4,398,32.83
10408,100,2022,10,183.5166667,40.64,44.66333333,7.66,2.38,3.52,78.35,103,32.69
10408,100,2022,11,164.1233333,31.69666667,34.82333333,8.58,1.72,1.03,72.63,0,31.01
10408,100,2022,12,119.0333333,23.11333333,25.39333333,5.25,1.86,1.13,76.03,3,26.73
10609,100,1961,1,151.95,22.44,24.65733333,7.618,0.31,1.16,77.52,0,26.89
10609,100,1961,2,149.81,23.80066667,26.158,6.938,0.45,2.64,75.46,0,25.61
10609,100,1961,3,215.1613333,43.41266667,47.71,6.938,0.77,3.13,72.97,0,32.08
10609,100,1961,4,210.0793333,44.462,48.86733333,7.818,0.76,2.63,72.53,15,34.11
10609,100,1961,5,212.2353333,47.71733333,52.438,6.42,0.79,3.81,81.39,295,33.08
10609,100,1961,6,171.066,38.39066667,42.17866667,4.026,0.61,5.8,87.27,456,31.36
10609,100,1961,7,172.398,38.19,41.96466667,4.558,0.67,5.97,86.68,242,31.91
10609,100,1961,8,179.136,39.50266667,43.40666667,5.172,0.65,5.87,85.58,150,32.13
10609,100,1961,9,186.2186667,40.524,44.53,6.252,0.83,5.3,84.3,121,31.82
10609,100,1961,10,179.3113333,36.66266667,40.29266667,6.848,0.39,3.61,84.16,86,31.54
10609,100,1961,11,151.486,26.33466667,28.934,7.134,0.26,1.1,80.33,3,28.51
10609,100,1961,12,129.672,20.48866667,22.51866667,6.938,0.26,0.23,81.52,0,24.68
10609,100,1962,1,150.734,21.258,23.36266667,7.546,0.32,0.65,75.35,6,24.73
10609,100,1962,2,149.9146666,25.336,27.84,6.716,0.42,1.36,74.54,10,27.79
10609,100,1962,3,229.2146667,53.642,58.95066666,7.232,0.42,0.71,49.65,1,33.06
10609,100,1962,4,220.0706667,47.81066667,52.53733333,8.35,0.66,3.47,65.97,51,33.73
10609,100,1962,5,189.04,40.244,44.22266667,5.782,0.59,5.23,77.45,390,31.5
10609,100,1962,6,173.9833333,38.48266667,42.29133333,4.292,0.6,6.43,86.13,461,31.07
10609,100,1962,7,167.5206667,37.584,41.304,4.096,0.53,5.77,85.9,311,32.14
10609,100,1962,8,179.034,39.32,43.208,4.424,0.62,6.87,87.71,353,30.45
10609,100,1962,9,178.49,38.874,42.72333333,5.502,0.77,5.37,83.9,210,32.02
10609,100,1962,10,209.788,42.432,46.62933333,8.086,0.45,3.65,81.87,103,30.77
10609,100,1962,11,140.3673333,23.06533334,25.344,6.938,0.44,0.5,82.6,0,28.63
10609,100,1962,12,124.3166667,18.696,20.54533333,6.938,0.23,0.52,84.1,0,25.86
10609,100,1963,1,159.6933333,22.71133333,24.958,6.938,0.14,0.39,74.77,0,25.45
10609,100,1963,2,160.9066667,27.06533333,29.74733333,6.938,0.18,0.68,68.18,0,29.57
